6028	-6.54357
6029	4.1902
6036	1.15117
6037	2.41644
6038	0.966393
6039	1.40422
6040	4.21095
6042	2.9763
6043	0.0266957
6044	0.69776
6045	-3.67521
6048	-31.7783
6049	16.3581
6050	20.4598
6052	3.44505
6054	1.14173
6055	1.09008
6056	0.270785
